section,measure,category,count,denominator,percent,value,value_text,unit,denominator_definition,response_type,work_ids,note
Exact-identifier metadata sensitivity: authors,Unique-author study count,Ali Canturk,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,ec6081495209898a9c42,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Alice Lethbridge,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,c4f5fe90704c2aa68c75,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Alice Monzani,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,81337a44aeb46520e3ec,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Alice Rueda,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,63c69a200d415bc42d9b,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Alicia M. Drelick,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,abda3007be07a5153c0c,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Alifya Mukadam,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,14e96fc7b4c3181fd39b,name-only record; duplicates collapsed within work only; not merged across works
Exact-identifier metadata sensitivity: authors,Unique-author study count,Alison R. Snyder Valier,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,f917e0b66cef158b9df0,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Alison Sutton-Ryan,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,907d492e03a26ae110b8,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Allen Chang,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,72c30900482428bf1e49,name-only record; duplicates collapsed within work only; not merged across works
Exact-identifier metadata sensitivity: authors,Unique-author study count,Allen Dao,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,c2a9bbee811cd29891e3,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Allison Mool,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,8db4130844dc8d367d1f,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Alonso Vilches‐Flores,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,98c23d01b9fb23bd43c4,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Altuğ Kanbakan,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,df606ccebb857fa9a592,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Alun Hughes,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,107a276748b6c98a2e50,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Alvaro Francisco Lopes de Sousa,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,b924bd45d30abb49831e,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Aly Valliani,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,50ac103890932b40242c,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Alyssa Sanchez,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,50e4613efeaaadc861f8,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Amal Fahim ElQersh,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,a9588de788e2402350be,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Amanda Ling Jie Yee,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,f54e36609097c96e8b6d,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Amanda O’Malley,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,107a276748b6c98a2e50,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Amanda S. Alexander,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,bb3a5362f067d65fc98d,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Amani M. Ali,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,aa05a5932f8ebb716574,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Amany El-Zeiny,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,aa05a5932f8ebb716574,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Ambra Marx,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,f5e8d39c518465a0d255,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Amin Molahassani,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,437f09a0c472e4ba343e,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Amir Rahmani,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,235688621e9d66593a40,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Amit Lakhani,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,5c99d6be17d81210020f,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Amna C. Mazeh,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,dcce0a8cef5543c4fec4,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Amna C. Mazeh,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,44d09fb5dabfde2e9e31,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Amna Sohail,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,593c7da1de5e9f26b59d,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Amr Alshatnawi,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,de583e684ddd0364a161,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Amrit Kirpalani,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,caf55d1c5f0358791a96,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Amy V. Blue,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,894f08a5035b3a1872d5,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Amy Zack,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,eeb5a3afa4e8b1c2635c,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Ana Iliesiu,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,c8c9e4c672bea3a6d994,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Ana M. Denis-Bacelar,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,fc535dce265384650ae6,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Ana Sanz Cortés,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,f4d7fdee2c3cc083329d,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Anahí D Briones-Zamora,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,501d19c3bd3160083e8a,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Anai Kothari,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,8bece1a102e2fe87b74e,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Anamaria Siriani de Oliveira,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,cc3c546075dc11e58802,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Anand Sardesai,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,e2a36443154e9a33aff9,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Anant Deogaonkar,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,70cb1e0a134b7f41b447,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Anastasia Boutris,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,8bece1a102e2fe87b74e,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Anaïs Rameau,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,sci_7924be52acf88877d8df,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Anca-Elena Magui,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,sci_aea73a0d6d3e592a48a0,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,and Bojana Šarkic´,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,6457c6be7c6ba150ede6,name-only record; duplicates collapsed within work only; not merged across works
Exact-identifier metadata sensitivity: authors,Unique-author study count,Anderson Maciel,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,1c9542cefba3287a5281,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Andrea Roletto,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,633dafafd7b2de3e7ad0,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Andrea Simpson,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,6457c6be7c6ba150ede6,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Andrea Vaughans,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,76597dc445d9df2ae743,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Andrea Virág,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,sci_479872e4f60f538cbd03,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Andrei Torres,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,63c69a200d415bc42d9b,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Andreia de Almeida,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,c4f5fe90704c2aa68c75,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Andressa Araújo Bastos,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,d46506f34cc784478c88,name-only record; duplicates collapsed within work only; not merged across works
Exact-identifier metadata sensitivity: authors,Unique-author study count,Andrew Affleck,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,8094cb5448e9c4e2f371,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Andrew Gloster,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,20e73ed62a3078e6a9b4,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Andrew J. Greenshaw,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,63c69a200d415bc42d9b,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Andrew Lee,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,bc5dd5d7b1ad1b4d21e4,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Andrew Ma,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,b2f1db675b2599e354ab,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Andrew Malem,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,2a63460a75ff944e1d44,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Andrew Nevins,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,cfa4cceea1f21315935e,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Andrew O’Malley,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,766d498375e7ceff4c70,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Andrew Southerland,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,593c7da1de5e9f26b59d,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Andrew Zhu,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,72c30900482428bf1e49,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Andrey Litvin,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,8a18fabf9cf9be3f8a36,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Andrzej A. Kononowicz,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,14a6c8b99daf76e8179d,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,André Miguel Seixas Silva,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,1563f87491d1ce4d02fb,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Andrés Fernando Gomez‐Samper,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,843a6b1f2c79c1bd4273,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Andrés Martin,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,32b43fcb025a9d77581f,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Andrés Neyem,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,b53bf33d223a68f17e8c,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Andy Suy-Huor Ngo,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,18f9eaf414ec69e25aad,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Angelica Sharma,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,f54e36609097c96e8b6d,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Angelina Anthamatten,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,7920ebcf271025a5a8ee,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Angelina Lim,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,dcce0a8cef5543c4fec4,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Angelina Lim,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,44d09fb5dabfde2e9e31,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Anis Ahmed,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,b216d2e3bbb753147fd2,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Anisha B. Dua,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,bb3a5362f067d65fc98d,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Anitha Ramkumar,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,6e06ede93e94c8f8e15c,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Anja Mayer,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,14a6c8b99daf76e8179d,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Anna Bodonhelyi,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,0de698b6ef36192c9365,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Anna Brown,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,7ab76d429b6539b40243,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Anna C. Lawson McLean,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,5d6128771afb1cccb251,name-only record; duplicates collapsed within work only; not merged across works
Exact-identifier metadata sensitivity: authors,Unique-author study count,Anna Hugelius,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,db6b016a13edb570269a,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Anna Johansson,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,5aa2066f4c78fde5a50b,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Anna Junga,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,7442954006aac8fa63fa,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Anna K. Cresswell,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,c8c9e4c672bea3a6d994,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Anna Kim,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,4b471ab893f0c3845025,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Anna Margareta Hugelius,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,ed80b78f8297d945224d,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Anna T. Cianciolo,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,8db4130844dc8d367d1f,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Annalisa Schiepatti,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,07d462beafe4d21ba016,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Annika C. Sweetland,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,e4a287ed511b7be9baa5,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Annika Philipps,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,282aa7d3820de53059e9,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Anshul Dahuja,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,5c99d6be17d81210020f,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Anshul Kumar,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,e359eafa6af6abbb467d,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Ansuman Mahapatra,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,5b356113a239c62ba5ac,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Anthea Foong,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,9d44b976cb2c076751e8,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Anthony Fanelli,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,8db4130844dc8d367d1f,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Anthony Nepomuceno,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,f9c1bb8b50eb65edbf84,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Antoine Lanot,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,03345c1deb2aad29820e,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Antonia Lagos,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,b53bf33d223a68f17e8c,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Antonia-Teodora Moga,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,sci_aea73a0d6d3e592a48a0,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Antonin Audion,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,b75fad8b8777d2f878b6,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Antonio Scalogna,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,81337a44aeb46520e3ec,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Antonio Valenzuela,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,7f735724143207af94c1,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Antony Payton,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,437f09a0c472e4ba343e,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,António Oliveira Nzinga René,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,859f96f4eca259cdb9e8,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Antônio Pazin‐Filho,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,3aba8ba7976a49acd0ac,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Anuja Dharmaratne,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,d11ce96adb05741aef6d,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Anye Shi,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,d977c356ff57ab060fef,name-only record; duplicates collapsed within work only; not merged across works
Exact-identifier metadata sensitivity: authors,Unique-author study count,Aqeelah Khatoon,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,f54e36609097c96e8b6d,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Aram Jeong,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,ed072d60d05f5e236143,name-only record; duplicates collapsed within work only; not merged across works
Exact-identifier metadata sensitivity: authors,Unique-author study count,Aram Jeong,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,15b1e2fee67db58575b7,name-only record; duplicates collapsed within work only; not merged across works
Exact-identifier metadata sensitivity: authors,Unique-author study count,Archana Pradhan,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,425ec6ee2ca714b7434a,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Areej Al‐Wabil,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,155acc9f21eba7b06b56,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Areli Marlene Gaytán-Gómez,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,98c23d01b9fb23bd43c4,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Arend RahrischRahrisch,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,272439595ff3b96c35f3,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Ariel Jin,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,43f6ad0fa6f4597d56fc,name-only record; duplicates collapsed within work only; not merged across works
Exact-identifier metadata sensitivity: authors,Unique-author study count,Ariel Shensa,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,98459bc57c099322761c,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Arisa Hayashi,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,4fdab8147c5288a598e6,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Arlinda Deng,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,593c7da1de5e9f26b59d,OpenAlex author ID
Exact-identifier metadata sensitivity: authors,Unique-author study count,Arlindo R. Galvão Filho,1,471,0.2,,,authorship-covered unique studies,exact-identifier studies with usable structured authorship,multiple response; one count per unique author per study,d46506f34cc784478c88,name-only record; duplicates collapsed within work only; not merged across works
