section,measure,category,count,denominator,percent,value,value_text,unit,denominator_definition,response_type,work_ids,note
Author productivity,Canonical work count,Andrés Fernando Gomez‐Samper,1,477,0.2,,openalex:https://openalex.org/a5040091888,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,843a6b1f2c79c1bd4273,OpenAlex author ID
Author productivity,Canonical work count,Andrés Martin,1,477,0.2,,openalex:https://openalex.org/a5032126227,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,32b43fcb025a9d77581f,OpenAlex author ID
Author productivity,Canonical work count,Andrés Neyem,1,477,0.2,,openalex:https://openalex.org/a5083484581,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,b53bf33d223a68f17e8c,OpenAlex author ID
Author productivity,Canonical work count,Andy Suy-Huor Ngo,1,477,0.2,,openalex:https://openalex.org/a5119101213,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,18f9eaf414ec69e25aad,OpenAlex author ID
Author productivity,Canonical work count,Angelica Sharma,1,477,0.2,,openalex:https://openalex.org/a5079571781,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,f54e36609097c96e8b6d,OpenAlex author ID
Author productivity,Canonical work count,Angelina Anthamatten,1,477,0.2,,openalex:https://openalex.org/a5055332442,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,7920ebcf271025a5a8ee,OpenAlex author ID
Author productivity,Canonical work count,Angelina Lim,1,477,0.2,,openalex:https://openalex.org/a5137537078,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,dcce0a8cef5543c4fec4,OpenAlex author ID
Author productivity,Canonical work count,Angelina Lim,1,477,0.2,,openalex:https://openalex.org/a5028504214,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,44d09fb5dabfde2e9e31,OpenAlex author ID
Author productivity,Canonical work count,Anis Ahmed,1,477,0.2,,openalex:https://openalex.org/a5043310551,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,b216d2e3bbb753147fd2,OpenAlex author ID
Author productivity,Canonical work count,Anisha B. Dua,1,477,0.2,,openalex:https://openalex.org/a5085028300,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,bb3a5362f067d65fc98d,OpenAlex author ID
Author productivity,Canonical work count,Anitha Ramkumar,1,477,0.2,,openalex:https://openalex.org/a5037038630,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,6e06ede93e94c8f8e15c,OpenAlex author ID
Author productivity,Canonical work count,Anja Mayer,1,477,0.2,,openalex:https://openalex.org/a5023679990,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,14a6c8b99daf76e8179d,OpenAlex author ID
Author productivity,Canonical work count,Anna Bodonhelyi,1,477,0.2,,openalex:https://openalex.org/a5093775196,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,0de698b6ef36192c9365,OpenAlex author ID
Author productivity,Canonical work count,Anna Brown,1,477,0.2,,openalex:https://openalex.org/a5138166886,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,7ab76d429b6539b40243,OpenAlex author ID
Author productivity,Canonical work count,Anna C. Lawson McLean,1,477,0.2,,name-only:5d6128771afb1cccb251:82d2009ff54394b2,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,5d6128771afb1cccb251,name-only record; duplicates collapsed within work only; not merged across works
Author productivity,Canonical work count,Anna Hugelius,1,477,0.2,,openalex:https://openalex.org/a5119338321,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,db6b016a13edb570269a,OpenAlex author ID
Author productivity,Canonical work count,Anna Johansson,1,477,0.2,,openalex:https://openalex.org/a5123468563,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,5aa2066f4c78fde5a50b,OpenAlex author ID
Author productivity,Canonical work count,Anna Junga,1,477,0.2,,openalex:https://openalex.org/a5094182390,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,7442954006aac8fa63fa,OpenAlex author ID
Author productivity,Canonical work count,Anna K. Cresswell,1,477,0.2,,openalex:https://openalex.org/a5045771566,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,c8c9e4c672bea3a6d994,OpenAlex author ID
Author productivity,Canonical work count,Anna Kim,1,477,0.2,,openalex:https://openalex.org/a5101594222,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,4b471ab893f0c3845025,OpenAlex author ID
Author productivity,Canonical work count,Anna Margareta Hugelius,1,477,0.2,,openalex:https://openalex.org/a5121480587,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,ed80b78f8297d945224d,OpenAlex author ID
Author productivity,Canonical work count,Anna T. Cianciolo,1,477,0.2,,openalex:https://openalex.org/a5004166771,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,8db4130844dc8d367d1f,OpenAlex author ID
Author productivity,Canonical work count,Annalisa Schiepatti,1,477,0.2,,openalex:https://openalex.org/a5017886873,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,07d462beafe4d21ba016,OpenAlex author ID
Author productivity,Canonical work count,Annika C. Sweetland,1,477,0.2,,openalex:https://openalex.org/a5036790780,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,e4a287ed511b7be9baa5,OpenAlex author ID
Author productivity,Canonical work count,Annika Philipps,1,477,0.2,,openalex:https://openalex.org/a5120274827,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,282aa7d3820de53059e9,OpenAlex author ID
Author productivity,Canonical work count,Anshul Dahuja,1,477,0.2,,openalex:https://openalex.org/a5053657167,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,5c99d6be17d81210020f,OpenAlex author ID
Author productivity,Canonical work count,Anshul Kumar,1,477,0.2,,openalex:https://openalex.org/a5134976422,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,e359eafa6af6abbb467d,OpenAlex author ID
Author productivity,Canonical work count,Ansuman Mahapatra,1,477,0.2,,openalex:https://openalex.org/a5020901239,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,5b356113a239c62ba5ac,OpenAlex author ID
Author productivity,Canonical work count,Anthea Foong,1,477,0.2,,openalex:https://openalex.org/a5076607379,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,9d44b976cb2c076751e8,OpenAlex author ID
Author productivity,Canonical work count,Anthony Fanelli,1,477,0.2,,openalex:https://openalex.org/a5103182129,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,8db4130844dc8d367d1f,OpenAlex author ID
Author productivity,Canonical work count,Anthony Nepomuceno,1,477,0.2,,openalex:https://openalex.org/a5043536199,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,f9c1bb8b50eb65edbf84,OpenAlex author ID
Author productivity,Canonical work count,Antoine Lanot,1,477,0.2,,openalex:https://openalex.org/a5039628665,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,03345c1deb2aad29820e,OpenAlex author ID
Author productivity,Canonical work count,Antonia Lagos,1,477,0.2,,openalex:https://openalex.org/a5011685918,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,b53bf33d223a68f17e8c,OpenAlex author ID
Author productivity,Canonical work count,Antonia-Teodora Moga,1,477,0.2,,openalex:https://openalex.org/a5136716525,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,sci_aea73a0d6d3e592a48a0,OpenAlex author ID
Author productivity,Canonical work count,Antonin Audion,1,477,0.2,,openalex:https://openalex.org/a5119925303,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,b75fad8b8777d2f878b6,OpenAlex author ID
Author productivity,Canonical work count,Antonio Scalogna,1,477,0.2,,openalex:https://openalex.org/a5012810060,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,81337a44aeb46520e3ec,OpenAlex author ID
Author productivity,Canonical work count,Antonio Valenzuela,1,477,0.2,,openalex:https://openalex.org/a5121846107,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,7f735724143207af94c1,OpenAlex author ID
Author productivity,Canonical work count,Antony Payton,1,477,0.2,,openalex:https://openalex.org/a5030913508,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,437f09a0c472e4ba343e,OpenAlex author ID
Author productivity,Canonical work count,António Oliveira Nzinga René,1,477,0.2,,openalex:https://openalex.org/a5042451439,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,859f96f4eca259cdb9e8,OpenAlex author ID
Author productivity,Canonical work count,Antônio Pazin‐Filho,1,477,0.2,,openalex:https://openalex.org/a5012186389,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,3aba8ba7976a49acd0ac,OpenAlex author ID
Author productivity,Canonical work count,Anuja Dharmaratne,1,477,0.2,,openalex:https://openalex.org/a5007391749,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,d11ce96adb05741aef6d,OpenAlex author ID
Author productivity,Canonical work count,Anye Shi,1,477,0.2,,name-only:d977c356ff57ab060fef:f33b446731b3c6ad,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,d977c356ff57ab060fef,name-only record; duplicates collapsed within work only; not merged across works
Author productivity,Canonical work count,Aqeelah Khatoon,1,477,0.2,,openalex:https://openalex.org/a5109708758,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,f54e36609097c96e8b6d,OpenAlex author ID
Author productivity,Canonical work count,Aram Jeong,1,477,0.2,,name-only:ed072d60d05f5e236143:614610eeda05fc69,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,ed072d60d05f5e236143,name-only record; duplicates collapsed within work only; not merged across works
Author productivity,Canonical work count,Aram Jeong,1,477,0.2,,name-only:15b1e2fee67db58575b7:614610eeda05fc69,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,15b1e2fee67db58575b7,name-only record; duplicates collapsed within work only; not merged across works
Author productivity,Canonical work count,Archana Pradhan,1,477,0.2,,openalex:https://openalex.org/a5063712303,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,425ec6ee2ca714b7434a,OpenAlex author ID
Author productivity,Canonical work count,Areej Al‐Wabil,1,477,0.2,,openalex:https://openalex.org/a5031687637,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,155acc9f21eba7b06b56,OpenAlex author ID
Author productivity,Canonical work count,Areli Marlene Gaytán-Gómez,1,477,0.2,,openalex:https://openalex.org/a5118898354,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,98c23d01b9fb23bd43c4,OpenAlex author ID
Author productivity,Canonical work count,Arend RahrischRahrisch,1,477,0.2,,openalex:https://openalex.org/a5124169773,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,272439595ff3b96c35f3,OpenAlex author ID
Author productivity,Canonical work count,Ariel Jin,1,477,0.2,,name-only:43f6ad0fa6f4597d56fc:0a9dfd4960dd77c4,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,43f6ad0fa6f4597d56fc,name-only record; duplicates collapsed within work only; not merged across works
Author productivity,Canonical work count,Ariel Shensa,1,477,0.2,,openalex:https://openalex.org/a5013874575,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,98459bc57c099322761c,OpenAlex author ID
Author productivity,Canonical work count,Arisa Hayashi,1,477,0.2,,openalex:https://openalex.org/a5016761851,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,4fdab8147c5288a598e6,OpenAlex author ID
Author productivity,Canonical work count,Arlinda Deng,1,477,0.2,,openalex:https://openalex.org/a5000839286,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,593c7da1de5e9f26b59d,OpenAlex author ID
Author productivity,Canonical work count,Arlindo R. Galvão Filho,1,477,0.2,,name-only:d46506f34cc784478c88:e4524ff0168d9733,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,d46506f34cc784478c88,name-only record; duplicates collapsed within work only; not merged across works
Author productivity,Canonical work count,Arne K. Christensen,1,477,0.2,,openalex:https://openalex.org/a5014578419,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,886368e8c3c194de3abd,OpenAlex author ID
Author productivity,Canonical work count,Arom Choi,1,477,0.2,,openalex:https://openalex.org/a5089959394,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,c837d77a482b4e089619,OpenAlex author ID
Author productivity,Canonical work count,Arpita Saggar,1,477,0.2,,openalex:https://openalex.org/a5119912436,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,b4fa4675ffa2674da6e1,OpenAlex author ID
Author productivity,Canonical work count,Arya Rao,1,477,0.2,,openalex:https://openalex.org/a5086003432,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,ba93136b38c9a66d059f,OpenAlex author ID
Author productivity,Canonical work count,Aseelah Alnazawi,1,477,0.2,,openalex:https://openalex.org/a5139240192,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,4301913b143d4dcf67c6,OpenAlex author ID
Author productivity,Canonical work count,Ashley M. Hopkins,1,477,0.2,,openalex:https://openalex.org/a5060370312,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,1a8a9f25ccdf589f88f6,OpenAlex author ID
Author productivity,Canonical work count,Ashley Tomlinson,1,477,0.2,,openalex:https://openalex.org/a5064422168,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,bed98da775e40e17c44e,OpenAlex author ID
Author productivity,Canonical work count,Asjah Johnson,1,477,0.2,,openalex:https://openalex.org/a5107392091,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,76597dc445d9df2ae743,OpenAlex author ID
Author productivity,Canonical work count,Asma Al Yahyaei,1,477,0.2,,openalex:https://openalex.org/a5088920038,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,sci_49f3e83303945c5d95da,OpenAlex author ID
Author productivity,Canonical work count,Atsuo Takanishi,1,477,0.2,,openalex:https://openalex.org/a5075328170,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,7938acbdb4523b82db58,OpenAlex author ID
Author productivity,Canonical work count,Aukse Vaitkute,1,477,0.2,,openalex:https://openalex.org/a5139690276,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,ae74530d7e9fa7f91f65,OpenAlex author ID
Author productivity,Canonical work count,Austin Baird,1,477,0.2,,openalex:https://openalex.org/a5014877456,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,7a9ca4d4d16f4705139f,OpenAlex author ID
Author productivity,Canonical work count,Austin Y. Feng,1,477,0.2,,openalex:https://openalex.org/a5077302645,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,50ac103890932b40242c,OpenAlex author ID
Author productivity,Canonical work count,Avideep Singh Sidhu,1,477,0.2,,openalex:https://openalex.org/a5120381185,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,a44cf2193e8756673fa7,OpenAlex author ID
Author productivity,Canonical work count,Axel Tonatiuh Marroquin-Aguilar,1,477,0.2,,openalex:https://openalex.org/a5119941966,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,7f84c902e862e25dbf2c,OpenAlex author ID
Author productivity,Canonical work count,Ayako Nishimura,1,477,0.2,,openalex:https://openalex.org/a5023238273,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,7713a8c3085fddc6419c,OpenAlex author ID
Author productivity,Canonical work count,Ayame Enomoto,1,477,0.2,,openalex:https://openalex.org/a5064081270,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,fd0c4ec164cda596074b,OpenAlex author ID
Author productivity,Canonical work count,Ayesha Ahmed,1,477,0.2,,openalex:https://openalex.org/a5101409961,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,588316012a3f2d9b790a,OpenAlex author ID
Author productivity,Canonical work count,Aynur Ayşe Karaduman,1,477,0.2,,openalex:https://openalex.org/a5143941946,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,5e70fc602d28beb4158b,OpenAlex author ID
Author productivity,Canonical work count,Ayu Widowati Dwi Hapsari,1,477,0.2,,openalex:https://openalex.org/a5081007934,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,6a18d985481870e99d72,OpenAlex author ID
Author productivity,Canonical work count,Ayça Kumluca Topallı,1,477,0.2,,openalex:https://openalex.org/a5086999780,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,86f76ce0ac18d03915b2,OpenAlex author ID
Author productivity,Canonical work count,Azizah Zafira,1,477,0.2,,openalex:https://openalex.org/a5121503993,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,31f58d5793ca1ef590ea,OpenAlex author ID
Author productivity,Canonical work count,B. Gandhi,1,477,0.2,,openalex:https://openalex.org/a5108501923,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,91738aa3fb8146efb96d,OpenAlex author ID
Author productivity,Canonical work count,B. Quah,1,477,0.2,,openalex:https://openalex.org/a5084969954,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,0aad164402f8e4deea3b,OpenAlex author ID
Author productivity,Canonical work count,Baptiste Balança,1,477,0.2,,openalex:https://openalex.org/a5041297502,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,b75fad8b8777d2f878b6,OpenAlex author ID
Author productivity,Canonical work count,Barbara Bertagni,1,477,0.2,,openalex:https://openalex.org/a5085715060,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,af9edf1f4c2a0c11a5eb,OpenAlex author ID
Author productivity,Canonical work count,Barton E. Anderson,1,477,0.2,,openalex:https://openalex.org/a5015918034,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,f917e0b66cef158b9df0,OpenAlex author ID
Author productivity,Canonical work count,Bastian Grande,1,477,0.2,,openalex:https://openalex.org/a5079233120,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,272439595ff3b96c35f3,OpenAlex author ID
Author productivity,Canonical work count,Bastien Le Guellec,1,477,0.2,,openalex:https://openalex.org/a5064097032,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,03345c1deb2aad29820e,OpenAlex author ID
Author productivity,Canonical work count,Bazen Gashaw Teferra,1,477,0.2,,openalex:https://openalex.org/a5067115403,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,63c69a200d415bc42d9b,OpenAlex author ID
Author productivity,Canonical work count,Becky Leveridge,1,477,0.2,,name-only:c4f5fe90704c2aa68c75:92d6ffb116371f1e,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,c4f5fe90704c2aa68c75,name-only record; duplicates collapsed within work only; not merged across works
Author productivity,Canonical work count,Behdokht Kiafar,1,477,0.2,,openalex:https://openalex.org/a5092391918,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,3cc4d65478e63af8ab6e,OpenAlex author ID
Author productivity,Canonical work count,Belinda Lowe,1,477,0.2,,openalex:https://openalex.org/a5059456419,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,f30eee8f6354bfa06744,OpenAlex author ID
Author productivity,Canonical work count,Benjamin Daniels,1,477,0.2,,openalex:https://openalex.org/a5125274020,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,7571d4d2871565bc5c1c,OpenAlex author ID
Author productivity,Canonical work count,Benjamin Heasman,1,477,0.2,,openalex:https://openalex.org/a5117303679,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,bc52d7f8f145e43beefc,OpenAlex author ID
Author productivity,Canonical work count,Benjamin Lok,1,477,0.2,,openalex:https://openalex.org/a5003177202,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,894f08a5035b3a1872d5,OpenAlex author ID
Author productivity,Canonical work count,Benjamin Meindl,1,477,0.2,,openalex:https://openalex.org/a5115618993,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,594824ec9813877abe34,OpenAlex author ID
Author productivity,Canonical work count,Benjamin Risse,1,477,0.2,,openalex:https://openalex.org/a5137355271,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,7442954006aac8fa63fa,OpenAlex author ID
Author productivity,Canonical work count,Benjamin Williams,1,477,0.2,,openalex:https://openalex.org/a5103717691,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,4f796e0ce90dce8d4da8,OpenAlex author ID
Author productivity,Canonical work count,Benney Yiu Cheong Wong,1,477,0.2,,openalex:https://openalex.org/a5104277260,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,0b1e929029c5b43c5beb,OpenAlex author ID
Author productivity,Canonical work count,Benoît Brilland,1,477,0.2,,openalex:https://openalex.org/a5011909983,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,03345c1deb2aad29820e,OpenAlex author ID
Author productivity,Canonical work count,Benson Mwangi,1,477,0.2,,openalex:https://openalex.org/a5032357963,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,32b43fcb025a9d77581f,OpenAlex author ID
Author productivity,Canonical work count,Benyou Wang,1,477,0.2,,openalex:https://openalex.org/a5057282504,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,fd1a9c7f0b28a609f8af,OpenAlex author ID
Author productivity,Canonical work count,Bernd Harnisch,1,477,0.2,,openalex:https://openalex.org/a5085929159,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,ebc2ea10b1b751d8e58c,OpenAlex author ID
Author productivity,Canonical work count,Bernhard Marschall,1,477,0.2,,openalex:https://openalex.org/a5075555301,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,7442954006aac8fa63fa,OpenAlex author ID
Author productivity,Canonical work count,Bguelly Jean N’guessan-Sánchez,1,477,0.2,,openalex:https://openalex.org/a5139537741,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,59ac00c951a84da39213,OpenAlex author ID
Author productivity,Canonical work count,Bhaskar Kumar Somani,1,477,0.2,,openalex:https://openalex.org/a5138636667,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,166aa3cc368ebd076b91,OpenAlex author ID
Author productivity,Canonical work count,Bianca Brie,1,477,0.2,,openalex:https://openalex.org/a5116446885,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,bc5dd5d7b1ad1b4d21e4,OpenAlex author ID
Author productivity,Canonical work count,Bill Kapralos,1,477,0.2,,openalex:https://openalex.org/a5086060956,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,63c69a200d415bc42d9b,OpenAlex author ID
Author productivity,Canonical work count,Bin Lü,1,477,0.2,,openalex:https://openalex.org/a5053116259,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,fbcfe4a5c41e518e74ba,OpenAlex author ID
Author productivity,Canonical work count,Bin Sheng,1,477,0.2,,openalex:https://openalex.org/a5102765877,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,359e1289e1f098bb36e2,OpenAlex author ID
Author productivity,Canonical work count,Bin Wang,1,477,0.2,,openalex:https://openalex.org/a5052183877,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,a4d746b41f7f88ceb127,OpenAlex author ID
Author productivity,Canonical work count,Bingqing Zhang,1,477,0.2,,openalex:https://openalex.org/a5071286704,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,a4f6e4afd67cbf667f95,OpenAlex author ID
Author productivity,Canonical work count,Bingquan Zhang,1,477,0.2,,openalex:https://openalex.org/a5125107923,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,fd1a9c7f0b28a609f8af,OpenAlex author ID
Author productivity,Canonical work count,Bingrui Jin,1,477,0.2,,openalex:https://openalex.org/a5121393252,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,1d69e819d76b702e955f,OpenAlex author ID
Author productivity,Canonical work count,Bingsheng Wang,1,477,0.2,,openalex:https://openalex.org/a5006756331,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,a4d746b41f7f88ceb127,OpenAlex author ID
Author productivity,Canonical work count,Binita Panchasara,1,477,0.2,,openalex:https://openalex.org/a5074905577,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,2a63460a75ff944e1d44,OpenAlex author ID
Author productivity,Canonical work count,Birpartap S. Thind,1,477,0.2,,openalex:https://openalex.org/a5120241896,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,55c688efa556cdf3a77e,OpenAlex author ID
Author productivity,Canonical work count,Bo Huang,1,477,0.2,,openalex:https://openalex.org/a5125630637,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,81087c9bc5a7366ff084,OpenAlex author ID
Author productivity,Canonical work count,Bo Pei,1,477,0.2,,openalex:https://openalex.org/a5036559833,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,b608f772e32f2dbbff5e,OpenAlex author ID
Author productivity,Canonical work count,Bo Wang,1,477,0.2,,openalex:https://openalex.org/a5030622060,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,d3f99e099b9310de57e3,OpenAlex author ID
Author productivity,Canonical work count,Bomsol Kim,1,477,0.2,,openalex:https://openalex.org/a5076904534,authorship-covered canonical works,canonical works with usable structured OpenAlex authorship,multiple response; one count per unique author per work,1b087547ad0e2e8a3fa3,OpenAlex author ID
