paper_id,version_family_id,doi,year,publication_date,metadata_correction_applied,metadata_correction_ids,metadata_corrected_fields,metadata_source_row_sha256,metadata_corrected_row_sha256,metadata_evidence_urls,metadata_correction_rationale,metadata_reviewed_at_utc,final_model_families,final_model_description_raw,final_simulation_modalities,final_nts_domains,final_specialty,final_study_design,source_checked_by,source_checked_at_utc,evidence_url_1,evidence_url_2
1df5cdc0b4ba5e34b2ba,SIVF-393dd88cb33cb9e7675984b7,10.3390/app152211917,2025,2025-11-09,false,,,c4532546bc33465e6cb825fb8d63e32f89430688f782e37e2178d63cf3d25bc4,9d54e709100d643446b7a5aba76e21dcf9012910caf420462a0e5df69d733f96,,,,ChatGPT_unspecified;GPT-3.5;GPT-4;GPT-4o;Claude;Gemini;Llama;other_named,"The reviewed systems included ChatGPT, GPT-3.5, GPT-4, GPT-4o, Claude, Gemini, Llama, and HyperCLOVA X",virtual_patient;scenario,communication;decision_making,medicine;nursing,evidence_review,Codex model extraction reviewer A,2026-08-14T21:28:06Z,https://doi.org/10.3390/app152211917,
235688621e9d66593a40,SIVF-395ca92b24fc969a9137faaa,10.48550/arxiv.2601.06373,2026,2026-01-10,false,,,51a7c3b801a4aa8fa08d996ab10827917902f84a0d17cc4013dd3ae0af595413,cc71451b63415f4b9b6c2bb631d2126498df7fb29ecdaa48b135cf46d4d06568,,,,unspecified_generative_model,"An unnamed single LLM was trained through chain-of-thought distillation to produce DemMA patient dialogue, reasoning, and nonverbal actions.",virtual_patient,,dementia_care,development_evaluation,Codex model extraction reviewer B,2026-08-14T21:00:22Z,https://doi.org/10.48550/arxiv.2601.06373,https://www.semanticscholar.org/paper/1f89298f433262c5720e88310114ac9f7c6676a1
76597dc445d9df2ae743,SIVF-3979a54fff48b3c6e77411a3,10.2196/63353,2024,2024-06-20,false,,,6c3e4f36650a5a9368d66c449f8d52904f26ba6f816bd9e05b0548b6557bcae9,59ab6d1505381c2e94bb33a9955e34585f6f04eab1e246e80c4cb3985fe2e457,,,,ChatGPT_unspecified,ChatGPT acted as a virtual standardized patient in a live medical-student role-play.,virtual_patient;standardized_patient;roleplay,communication,medicine,qualitative,Codex model extraction reviewer B,2026-08-14T21:02:38Z,https://doi.org/10.2196/63353,https://europepmc.org/article/MED/40393017
12a5244797e0de4599d0,SIVF-39a402f42e11f35b969b7a83,10.1097/pxh.0000000000000070,2026,2026-02-24,false,,,790956afb6c7b35fc9bd389787cfb4e42c9376032975485c6535003c6574e631,1550809dd30a7996a911b492e05176d5363949fda7b0d45221cf42ff1eef0a62,,,,unspecified_generative_model,"Unnamed generative-AI avatars delivered communication role-plays, interprofessional scenarios, de-escalation practice, and instant feedback.",virtual_patient;scenario;roleplay,communication;teamwork;decision_making,health_professions,evidence_review,Codex model extraction reviewer B,2026-08-14T21:06:07Z,https://doi.org/10.1097/pxh.0000000000000070,https://openalex.org/W7131228220
e4987ba5c8f46735e9ff,SIVF-3ace9d8e531a2b8441c76048,10.1016/j.ajpe.2026.102068,2026,2026-08-01,false,,,52b7975586357b6418e22d76c874a5a50c53c9e136e5c9fbba42bbfb2fbeecb8,38cc181fa62b51e899e994498b3355c48fe2dc7759482f42951fdbbfd4179924,,,,GPT-4o,ChatGPT-4o simulated pharmacy patients,virtual_patient;standardized_patient;scenario,communication,pharmacy,pre_post,Codex model extraction reviewer A,2026-08-14T21:29:46Z,https://doi.org/10.1016/j.ajpe.2026.102068,
d6b29e9cea0c868cc28e,SIVF-3b075754b774383642a024c6,10.7860/jcdr/2026/87274.23886,2026,2026-07,false,,,867cff7c770c474ebf10e58ff6447156b4d5de41f7c6091e732c1505ff8505b5,8e5b3d32ce2926722162cbbbe8c00e0426497806fd17370e5fab71f4d6025d40,,,,ChatGPT_unspecified,ChatGPT-based clinical simulations supported physiology learning; the model version was not reported,scenario,decision_making,general_medical_education;physiology,nonrandomized_comparative,Codex model extraction reviewer A,2026-08-14T21:29:46Z,https://doi.org/10.7860/jcdr/2026/87274.23886,
f6df2d018d41c258414a,SIVF-3b62a0b988ef0289eafe234e,10.52902/kjsc.2026.50.279,2026,2026-01-30,false,,,afc5bfe26cb1a174393358f056c7a814cb572c9c2dff46ee2750e12a21903d57,dedac7522c75ed7e7da3420cbd90f8a871565628c1a0755c983c8bff67a9cbfc,,,,unspecified_generative_model,"An unnamed generative-AI multi-persona program linked PBL, AI persona communication simulation, and standardized-patient simulation.",virtual_patient;standardized_patient;scenario,communication,nursing,mixed_methods,Codex model extraction reviewer B,2026-08-14T21:00:22Z,https://doi.org/10.52902/kjsc.2026.50.279,https://www.semanticscholar.org/paper/ffd615b8e720ce9fa4a72fd88a3443699a72aa95
7f84c902e862e25dbf2c,SIVF-3bb71480a358025c3433e390,10.3390/ime5020035,2026,2026-04,false,,,3d1971f8f812bb8a3ab99025a4ef14756294d34c0a11d672df3cddf89908e050,2eaaac73078c1326a92a403718552d8f3f745706ffc70c5830bfb1a3f26a2ec6,,,,unspecified_generative_model,An unnamed adaptive generative-AI virtual patient provided extra diabetes-disclosure practice and just-in-time feedback.,virtual_patient;standardized_patient;scenario,communication,medicine;endocrinology,randomized_trial,Codex model extraction reviewer B,2026-08-14T21:05:08Z,https://doi.org/10.3390/ime5020035,https://www.mdpi.com/2813-141X/5/2/35
cc3c546075dc11e58802,SIVF-3c5f22b9b376ec108ff4f463,10.1111/medu.15326,2024,2024-02-16,false,,,2324189a902cf62b55b9d8b45f6980208385c2611b0f958d6db7376f7478f55d,899ab02011b691be0a5854f8a5dbdd2b0b0d74502bd9df04fedd586b6f937dc1,,,,ChatGPT_unspecified,ChatGPT was used to create simulated professional-patient conversations for communication-skills practice.,scenario;roleplay,communication,health_professions,development_evaluation,Codex model extraction reviewer B,2026-08-14T21:06:07Z,https://doi.org/10.1111/medu.15326,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/medu.15326
bd0527af9d9859ca54bb,SIVF-3ce5a59b7490696b1bac0b10,10.3389/fmed.2025.1599900,2025,2025-06-11,false,,,172a4256ab6b3afd99ec471518ca434e4599fb235e6cb7c5caf3180b5d18f489,01fa9efc7dae40a272411c5e6f4c6f3d61e2ded8a862d03b273c9b134de3f80a,,,,unspecified_generative_model,A step toward the future? evaluating GenAI QPR simulation training for mental health gatekeepers.,virtual_patient;scenario;roleplay,communication;decision_making,mental_health;health_professions,pre_post,Codex model extraction reviewer C,2026-08-14T21:29:08Z,https://doi.org/10.3389/fmed.2025.1599900,https://europepmc.org/articles/PMC12187690?pdf=render
32b43fcb025a9d77581f,SIVF-3cf60eca7aeca0137de0d2a5,10.64898/2026.06.22.26356153,2026,2026-06-25,false,,,30fb8c0512d1b547ae51a604ce11f8e91215d1b1d5a00646c9e4680f75e68295,ef3fa40bb52807ceb1a784c9b6503c00129299284576ed507a1caa01957a5dff,,,,other_named;unspecified_generative_model,"Wan2.2-Animate-14B generated appearance-modulated standardized-patient videos, and an unnamed multimodal LLM scored physical plausibility.",standardized_patient;other,,psychiatry,development_evaluation,Codex model extraction reviewer B,2026-08-14T21:06:07Z,https://doi.org/10.64898/2026.06.22.26356153,https://www.medrxiv.org/content/medrxiv/early/2026/06/25/2026.06.22.26356153.full.pdf
72f2fcd3a833c8b6e39e,SIVF-3d3a3ebc827e5661bdad32fe,10.1007/978-3-032-07915-2_26,2026,2026-01-01,false,,,2e5a38004c8e8a7408f7050ed17c93ce72d2ab7768ab6b6c030d5d8a66c086b6,46b1ba06ec2bf830bbbe042cfbd1f15aa58bbd98eb9ff17d8ed3034a259022bf,,,,unspecified_generative_model,Integrating Generative AI Assistant into Social VR Classroom for Medical Education: System Design and Implementation,vr_ar_xr,,cardiology;medicine,development_evaluation,Codex model extraction reviewer C,2026-08-14T21:29:08Z,https://doi.org/10.1007/978-3-032-07915-2_26,https://eurekamag.com/research/102/981/102981761.php
296fc2ba93325a6b3ed0,SIVF-3d7c18c08da5d78b1f0eb14c,10.2196/76586,2025,2025-10-30,false,,,24f3e36b2171122785aa538afaa4f68f334c39786f65d0162a2d24c5a7d2a199,2d39a410e2968934477cfa4f481cb27e9a08d7254ba288d907b9d7dccb964608,,,,GPT-4o;Gemini;Qwen;Gemma,"Comparative baselines (eg, Gemini 2.0 Flash, Gemma 3, and Qwen2.5-VL variants) demonstrated trade-offs between recall and overselection",osce,,medicine,development_evaluation,Codex model extraction reviewer C,2026-08-14T21:29:08Z,https://doi.org/10.2196/76586,https://europepmc.org/articles/PMC12757708?pdf=render
437f09a0c472e4ba343e,SIVF-3dd2893c2e420917876bd148,10.1109/waie67422.2025.11381203,2025,2025-09-27,false,,,30726308aba21a7731d84201df4c38e8e3a71a75afaf34d74c76a5c41b3882f7,77779a41835d91e8f7003b0a38fdc8edea4e8e349a372933ecbbd54d9cb6eea2,,,,unspecified_generative_model,SentiraXR combined virtual reality with generative-AI patient interaction and feedback; the exact family was not reported,virtual_patient;scenario;roleplay;vr_ar_xr,communication,pharmacy,mixed_methods,Codex model extraction reviewer A,2026-08-14T21:31:21Z,https://doi.org/10.1109/waie67422.2025.11381203,
86d7e55b4cfd49b202f0,SIVF-3e0b987ecdffe20ab6fa1441,10.1192/bjo.2025.10127,2025,2025-06-01,false,,,0f2626b61b5eb6d1f335ea2eea301f81695b0fe9d0b5633988acfd83f260cd19,f3d95b3e2f0bb40cba139778148b8c44c1029a3e7405db86dc04ec89c6023804,,,,ChatGPT_unspecified;unspecified_generative_model,"The custom MCS AI simulator and stock ChatGPT performed doctor, patient, and examiner roles for MRCPsych CASC stations.",virtual_patient;standardized_patient;osce,communication;decision_making,psychiatry,development_evaluation,Codex model extraction reviewer B,2026-08-14T21:07:07Z,https://doi.org/10.1192/bjo.2025.10127,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/571A122A7845E35EF2376FCB92C2ACC4/S2056472425101270a.pdf/div-class-title-development-and-evaluation-of-an-ai-powered-mrcpsych-casc-simulator-for-exam-preparation-div.pdf
64caff9ef7b3adaafe2d,SIVF-3e4c389d9b756971e6c1bafe,10.1186/s12909-026-09734-2,2026,2026-06-20,false,,,618d4f457d4f2874c0c670d790f3044c4d074aef4a226466351723a60cc23e8a,daf8d44d44043ba6ec8ba6b75cb4956fe3af1a8ea47cd12fcdbebdfb77f8dc90,,,,unspecified_generative_model,"BACKGROUND: The rapid advancement of Generative Artificial Intelligence (GenAI) is reshaping the landscape of medical simulation education, necessitating the enhancement of faculty competencies to effectively integrate evolving knowledge systems with GenAI for collaborative decision-making.",other,,medicine;medical_technology;nursing,development_evaluation,Codex model extraction reviewer C,2026-08-14T21:29:08Z,https://doi.org/10.1186/s12909-026-09734-2,https://europepmc.org/article/MED/42323590
ed072d60d05f5e236143,SIVF-3e7495fd591d08af2d86e7d7,10.1186/s12909-025-08308-y,2025,2025-11,false,,,59cf396b0c0bb09dacd55cd1cd25336a362811a0f4ea1e5154f3e2ab324bf8c0,3185060c2877aea425e9f62bea1b25df468938fbd28d9f368b42d850d3f06f95,,,,GPT-4o;Claude,"The AI chatbot group practiced with a GPT-4o/Claude 3.5-based chatbot providing scenario-driven responses and automated feedback, while the PRP group practiced in pairs under tutor supervision.",virtual_patient;scenario;osce;roleplay,communication;decision_making,korean_medicine,randomized_trial,Codex model extraction reviewer C,2026-08-14T21:29:08Z,https://doi.org/10.1186/s12909-025-08308-y,https://europepmc.org/articles/PMC12750692?pdf=render
581dc0790951c1557bba,SIVF-3f663eafe12cf8628a96ab18,10.3233/shti251254,2025,2025-08-07,false,,,06ae4c772bb315029ea00d2e3c0c8a0279877b0d57dcfdcff93b0ab241c1195c,e551f1074c1a414df3cf9a8eaf6e4161c426ae9b158229eb688e20d20c5ebbd8,,,,GPT-4o,Results suggest LLM-generated SP cases offer viable educational tools complementing traditional SP programs.,virtual_patient;standardized_patient;scenario,communication,medicine,development_evaluation,Codex model extraction reviewer C,2026-08-14T21:29:08Z,https://doi.org/10.3233/shti251254,https://europepmc.org/article/MED/40776271
64d8153970a657aa23b0,SIVF-3fb97b680a29f42017adf383,10.13048/jkm.24013,2024,2024-03-01,false,,,6266b9f39d9b170ffe58a6705137bdf10e9eb4b931a72ea3a878f29c6457b0b4,98808dbbc704ed9a5cd0a3c43059395bb07c8894e9360115453e93c9bcb31a1f,,,,GPT-4,GPT-4 API powered a Clinical Performance Examination practice chatbot based on a standardized-patient scenario.,virtual_patient;standardized_patient;osce,communication,traditional_korean_medicine,development_evaluation,Codex model extraction reviewer B,2026-08-14T21:02:38Z,https://doi.org/10.13048/jkm.24013,https://www.jkom.org/upload/jkm-45-1-200.pdf
6f1527fb10827ca1da01,SIVF-3fbcf05b0b0cb89e3268a7f3,10.3389/fmed.2026.1810098,2026,2026-03-31,false,,,30ee2c436941128913267d4fdeef17e190df0445a661920f8b239d8cd63172da,221aa0ee2af962cfab1ef480d3458a6a0c42c3b3ee8b4d10ff235e3d22dad660,,,,unspecified_generative_model,"Recent advances in generative artificial intelligence (generative AI), particularly large language models (LLMs), may help address these gaps through conversational, scenario-based learning and structured feedback.",scenario,decision_making,ophthalmology;primary_care,evidence_review,Codex model extraction reviewer C,2026-08-14T21:29:08Z,https://doi.org/10.3389/fmed.2026.1810098,https://europepmc.org/articles/PMC13076165?pdf=render
ba1df7c86ec2eeb0e945,SIVF-40565a31c63cc02db9c477ac,,2026,2026-08-08,false,,,1a273e7ef812ca9af0a29e8cde4b507a57ecef218f20c9027b5a0b622b853244,0fb63c063d0b9efa1f8add496dd03f0e1baaa8e0808d18865797aca07c804192,,,,unspecified_generative_model,An unnamed LLM-based agent with retrieval-augmented generation provided real-time guidance in an immersive HDR brachytherapy simulator.,vr_ar_xr,,radiation_oncology,development_evaluation,Codex model extraction reviewer B,2026-08-14T21:00:22Z,https://www.semanticscholar.org/paper/fe93ebb4045f0f0d7d20837d70a47fe9b3ba4190,
d3f99e099b9310de57e3,SIVF-408010e2ec9b224c08cfb8f4,10.1097/md.0000000000049849,2026,2026-07-17,false,,,997ad12e1abe19fdddee43b84895b4f0b440c826ea10db25deee41ea34d2ff05,373a63e928bad0b6ad2f9b5961b398f3b3e0fabe1f080e80cf6c1f6e6ee1a7ff,,,,unspecified_generative_model,Generative-AI and large-language-model applications for virtual-patient interaction and clinical-skills simulation were mapped.,virtual_patient;scenario,communication,medicine,evidence_review,Codex model extraction reviewer B,2026-08-14T21:05:08Z,https://doi.org/10.1097/md.0000000000049849,https://europepmc.org/article/MED/42470080
a03df064164f1b54d1d5,SIVF-4394eac8bd52b8b8f8c080dd,10.12968/jpar.2025.17.6.cpd1,2025,2025-06-02,false,,,3b7017455ae7b1e6708c6a4e1a4df4af99335f5e58dd5d2d9fc26fb22580c511,695f20b25b8ac0ab2fd5da1a0e55b30001645386eba78e4becf54867d9ea1f63,,,,unspecified_generative_model,Generative AI was used to draft simulation prompts and augment reflective debriefing for paramedic education.,scenario;debriefing,,paramedicine,methods_framework,Codex model extraction reviewer B,2026-08-14T21:00:22Z,https://doi.org/10.12968/jpar.2025.17.6.cpd1,https://openalex.org/W4411174597
894f08a5035b3a1872d5,SIVF-44043d59b324fffe990ddbf7,10.32473/ufjur.27.139095,2025,2025-11-05,false,,,33201c11c4a843e59b4321973e033a8c362bf0960208f97e83b35642be715bd1,08a5c3e5b73865b2a4531d804a5f1b03f3b9e2f786e8dd7d2c024f1d123a5163,,,,unspecified_generative_model,An unnamed large language model guided a photorealistic web-based virtual patient named Laura.,virtual_patient,decision_making,health_professions,observational,Codex model extraction reviewer B,2026-08-14T21:06:07Z,https://doi.org/10.32473/ufjur.27.139095,https://www.semanticscholar.org/paper/c265ffb9b95bd0185e7d2f6ec4f856e6d7e16516
302dee907e926e18ddba,SIVF-4437aa6c99d73d629102df78,10.1145/3785022.3785092,2025,2025-03-01,false,,,a14622779bc9e4639ef9b672271447f0140334a3a6c23391744b7527cdcf91ca,ba6a95527daaaed5838dc0d6b144490f691d6ba757b40655c16a4fe3148b5bbc,,,,GPT-4o,"GPT-4o generated AI-standardized-patient text encounters and evaluated transcripts for immediate feedback, while the OpenAI Realtime API supported voice",virtual_patient;standardized_patient;scenario;osce;debriefing,communication,general_medical_education,mixed_methods,Codex model extraction reviewer A,2026-08-14T21:32:12Z,https://doi.org/10.1145/3785022.3785092,https://arxiv.org/abs/2503.05793
eee52e824f1559f7759a,SIVF-44ae03db79bc9a850f53fea6,10.34264/jkafa.2026.18.1.77,2026,2026-05-31,false,,,2b420797a6fd86c27d24e876f6d3d499169256b486317486bb6f50852a60383d,0664932b06eec35ac448a940555a1692d6025af30f203975b89a071891358fca,,,,unspecified_generative_model,"Generative-AI conversational-patient, scoring, feedback, and visualization components supported occupational-therapy roleplay; no exact family was reported",virtual_patient;scenario;roleplay,,occupational_therapy,development_evaluation,Codex model extraction reviewer A,2026-08-14T21:30:37Z,https://doi.org/10.34264/jkafa.2026.18.1.77,
30b04ea7e17c283383c8,SIVF-4555ca53dbf4562a08f63b86,10.1109/segah65397.2025.11168432,2025,2025-08-06,false,,,47550e0e7ebe7bad60070abf73a22b102b832abd5efedd552019a3b949aa0c44,4092dad84a66f11d92579a6564aa478ef1d71e58e2a59855d50f42997e68cd85,,,,unspecified_generative_model,Virtual patient (VP) avatars driven by artificial intelligence (AI) could enhance healthcare training and offer flexible learning.,virtual_patient,,health_professions,development_evaluation,Codex model extraction reviewer C,2026-08-14T21:29:08Z,https://doi.org/10.1109/segah65397.2025.11168432,https://openalex.org/W4414500681
8fa1ae6b843e2388520d,SIVF-457b472bac93dba86be40366,10.2196/58753,2024,2024-09-23,false,,,7af6522f22e19f4f3be3750ce510df1bba485d3f4a4b3fe0e33117c092e59e79,3a06542c65387495e82e2047673f62e2229db1c0151d49636aaece107a6be8a0,,,,unspecified_generative_model,Unnamed large language models powered simulated patients and feedback for medical-interview practice.,virtual_patient;osce,communication,medicine,nonrandomized_comparative,Codex model extraction reviewer B,2026-08-14T21:07:07Z,https://doi.org/10.2196/58753,https://mededu.jmir.org/2024/1/e58753/PDF
f9c1bb8b50eb65edbf84,SIVF-45911320fcf83288f1ab9d5a,10.1007/978-3-031-61041-7_13,2024,2024-01-01,false,,,9711b93ee11b83eb700ee56cc0af101210101bb10d6e8e807c23ffd6c27258d9,cc8e8b0d752772c3894a8e6be3beca3012f5bac200a8b5c6b1307700e1933ca7,,,,GPT-3.5,GPT-3.5 generated patient-nurse dialogues for an AI virtual-reality nurse-training simulator,virtual_patient;scenario;vr_ar_xr,communication,nursing,development_evaluation,Codex model extraction reviewer A,2026-08-14T21:30:37Z,https://doi.org/10.1007/978-3-031-61041-7_13,https://pmc.ncbi.nlm.nih.gov/articles/PMC12892504/
ce47d43f097c456cdf45,SIVF-465b1c4d32edf96605936873,10.17333/jkssn.2026.14.1.119,2026,2026-06-30,false,,,80459e5444d9129cf7ad53b1f158d163e00dc9443657a75fa331265bea208b9a,4fcce508cc7553d5be56c6a531df9d27ada5daa34a351ef237e6c1f01e134a23,,,,ChatGPT_unspecified,ChatGPT scaffolded nursing-student development and implementation of oncology-emergency simulation scenarios.,scenario,communication;teamwork,nursing;oncology;emergency_care,qualitative,Codex model extraction reviewer B,2026-08-14T21:02:38Z,https://doi.org/10.17333/jkssn.2026.14.1.119,https://www.semanticscholar.org/paper/04c245a2bed87d854640ed5d4284be89c20f9888
19e84bd61f0782eec51c,SIVF-482177366a8a4cd8948c7194,10.7759/s44389-025-10532-y,2025,2025-12-01,false,,,e954b78cdc16cb27642f3d7576b71d6dfdf1e9602f19b2f2d30107c5fee18ef2,83a0b28e538fc33db2e3f0e6102704cc87db92642c234ebe442c359c2c7d6877,,,,GPT-3.5,ChatGPT 3.5 simulated a dengue virtual patient,virtual_patient;scenario,communication,general_medical_education,mixed_methods,Codex model extraction reviewer A,2026-08-14T21:28:06Z,https://doi.org/10.7759/s44389-025-10532-y,
a4f6e4afd67cbf667f95,SIVF-488230b8c957026dce1ac143,10.2196/95578,2026,2026-03-19,false,,,33f00c372f04bf24c9baedea286d184b89d392162763f53a168858213487ed54,a02c5d7abc731a186a138b63865c24c169a71115ac53e41992a16f7fb3807fe1,,,,DeepSeek,DeepSeek-V3 calibrated scoring in a voice-based virtual standardized-patient platform,virtual_patient;standardized_patient;scenario,communication,general_medical_education,nonrandomized_comparative,Codex model extraction reviewer A,2026-08-14T21:29:46Z,https://doi.org/10.2196/95578,
sci_6840c15b05b568f05153,SIVF-48f1af63b642e05f8bb03d30,10.21037/asj-24-25,2025,2025-02-28,,,,,,,,,GPT-4,ChatGPT-4 used for surgical scenarios simulation learning and assessment,scenario,,surgery,evidence_review,Codex source-check reviewer Scopus increment,2026-08-16T22:16:00Z,https://asj.amegroups.org/article/view/97081/html,https://doi.org/10.21037/asj-24-25
0b1b0febb2293831bcc0,SIVF-4957b816d0e793fdb4f9dbe8,10.3233/shti260661,2026,2026-05-21,false,,,8a7058e0201add8450fedd1a503b8ed76b2473f29c6d984c0423bfdc5e189787,71e6da938ad24ff5e600555b8a9ac14803da558f0dbae253c10e0410f0b88063,,,,unspecified_generative_model,SurgiBot used an unnamed LLM to simulate informed-consent patients and feedback,virtual_patient;scenario;roleplay,communication;decision_making;professionalism,surgery,methods_framework,Codex model extraction reviewer A,2026-08-14T21:32:12Z,https://doi.org/10.3233/shti260661,
412046e11296d150c70a,SIVF-4a5e2be89c54a35e03b35861,10.1186/s12909-026-09276-7,2026,2026-04,false,,,643f2f6c5854284c660c989a0a394ce3dfb03fc9da6a6545a749aed5a2d09595,c6515fc330df793b7dfc549ebba031adb2fb13c1178868998e0f3f8c8c42cc30,,,,ChatGPT_unspecified;GPT-4;DeepSeek;other_named,"This paper presents an overview of prominent GenAI models and orthodontic platforms, such as ChatGPT, DeepSeek, GANs, and Diffusion Models, CephGPT-4, iOrthoPredictor, offer a wide range of capabilities, from knowledge-based Q&A and clinical diagnostics to image generation and treatment simulation.",scenario;other,decision_making,orthodontics,evidence_review,Codex model extraction reviewer C,2026-08-14T21:29:08Z,https://doi.org/10.1186/s12909-026-09276-7,https://europepmc.org/articles/PMC13274141?pdf=render
b052274076e5e7cc16db,SIVF-4aba1fa5b70537dcac802f10,10.1016/j.ecns.2025.101811,2025,2025-10-01,false,,,6e2288e86deff5b5bde6409a34724a80f6866c305c4488c53431107d7d471421,e6fded14490b6a5738e365a917016c0ffdfc1cc8adf4ca6c5b7913844d6be09f,,,,unspecified_generative_model,"Integrating generative AI into simulation offers scalable, consistent, and objective learning for addressing substance use disorders.",scenario,communication,addiction_medicine,mixed_methods,Codex model extraction reviewer C,2026-08-14T21:29:08Z,https://doi.org/10.1016/j.ecns.2025.101811,https://openalex.org/W4414710939
3adc77e0b0502fcefcc3,SIVF-4aca3b1339f747ec29a4808e,10.1016/j.nedt.2026.107275,2026,2026-07-18,false,,,79ada89d534fc51477af042b6646bf6eb6a89af2f29e9ee685d27383a2106588,347da34fdda331b8c8f1f82e2387c309fb597fdbaa46fb241290f76af7c86b8e,,,,unspecified_generative_model,"Generative artificial intelligence (GenAI) may offer a standardised and scalable approach to post-simulation debriefing, yet comparative evidence in nursing education remains limited.",vr_ar_xr;debriefing,other,nursing,nonrandomized_comparative,Codex model extraction reviewer C,2026-08-14T21:29:08Z,https://doi.org/10.1016/j.nedt.2026.107275,https://europepmc.org/article/MED/42470729
fcd1902a5e565b2d2fcc,SIVF-4ad56224704961653bc8cd90,10.1109/scisisis61014.2024.10759994,2024,2024-11-09,false,,,1d438b8acf0751337770ded7985595ffa795128b017ba05f837d3fce3f767ff1,7ca0f2ba358064de2aeb1483419e02e3f2aca4d28e1b256ecaafdd42aa956109,,,,unspecified_generative_model,"ChatVRM combined speech recognition, natural-language generation, synthesis, and a three-dimensional simulated patient; the backend model was not reported",virtual_patient;scenario;roleplay,communication,nursing,development_evaluation,Codex model extraction reviewer A,2026-08-14T21:31:21Z,https://doi.org/10.1109/scisisis61014.2024.10759994,
272439595ff3b96c35f3,SIVF-4af55043fe41deeee8f1d522,10.1186/s41077-026-00407-0,2026,2026-01,false,,,9bbcf4c89bb7f1f74a6ddb41813ab5db14bc1c502a74f9783b6cc911214a78a4,4b30f2fbd79ad9f9ed0e3d1829f1e9d0809ee0ab6b4b046144f976fe1c2b2081,,,,GPT-4o;other_named,ChatGPT-4o and the named Isaac LLM system analyzed simulation transcripts and generated Team-FIRST teamwork reports.,scenario;debriefing,communication;teamwork,anesthesiology;simulation_education,qualitative,Codex model extraction reviewer B,2026-08-14T21:02:38Z,https://doi.org/10.1186/s41077-026-00407-0,https://europepmc.org/article/MED/41612508
aea68236a77645892d74,SIVF-4ba0fd5237b7b7ce1db2bc56,10.26502/fjhs.354,2025,2025,false,,,09d6042659116060633d7a4c739f63c0940d1541a4e7beb819b39dda7ef44b5c,dea65d026b718f0ccef481af17eadc4825f9e781df7868dc04806921db1bc2fc,,,,ChatGPT_unspecified,ChatGPT acted as the simulated patient in three OSCE-style cases; the model version was not reported,virtual_patient;scenario;osce,communication,general_medical_education,survey,Codex model extraction reviewer A,2026-08-14T21:31:21Z,https://doi.org/10.26502/fjhs.354,https://cdn.fortunejournals.com/articles/strengths-and-limitations-of-using-chatgpt-in-osce-a-preliminary-examination-of-genera-6299.pdf
eb0a6b505c3ccc9e534d,SIVF-4e6c5602f536c464e7e26f74,10.1002/jdd.13591,2024,2024-05-23,false,,,197cecdbee9dd27fce417a1141908d3042c17d612d2cbf023a527e2340b7042e,1cd47fa1666280e89ca2db61594a2175c89fa4b456b0a6fdb6fe3e993e6b306d,,,,GPT-3.5,OpenAI GPT-3.5 Instruct powered a structured dental history-taking patient chatbot,virtual_patient;scenario;roleplay,communication,dentistry,development_evaluation,Codex model extraction reviewer A,2026-08-14T21:31:21Z,https://doi.org/10.1002/jdd.13591,
f2be4ac5256845407914,SIVF-4ee71037e84d5a7cfdd8c110,10.1016/j.cmpb.2025.108686,2025,2025-03-01,false,,,5c00e97a56cc3c9326392819260b2c19dfe1e50c1d3c03ec5e92ebb6ef3380bc,f62b29f2129cb498eedd153e1c1fe36849ceef0ba2c007a05722c5d1cffadcbe,,,,unspecified_generative_model,CONCLUSION This paper studied the feasibility of using soft data in a simulated surgical skill assessment scenario.,task_trainer;other,,surgery,development_evaluation,Codex model extraction reviewer C,2026-08-14T21:29:08Z,https://doi.org/10.1016/j.cmpb.2025.108686,https://openalex.org/W4408148834
ed38fd3a7de3cb77f8a6,SIVF-4f2677c4519c022444ed586c,10.2196/68538,2025,2025-05-27,false,,,a0cc9512df1d18206bb6363de6680a68a2962d222aaf0eafafa6b512c3de079f,5bfbe2176e00da9b8cb33392f4d15657222c7cc91a427ee8c1ceef51d78d8608,,,,GPT-3.5,ChatGPT-3.5 acted as a tutor in immersive dental education,vr_ar_xr,,dentistry,randomized_trial,Codex model extraction reviewer A,2026-08-14T21:28:06Z,https://doi.org/10.2196/68538,
sci_b852c26f48dfbf482b84,SIVF-4fe48dd7c6a85fc817f3dc48,10.1145/3785022.3785105,2026,2026-04-26,,,,,,,,,unspecified_generative_model,LLM-powered pharmacist agent in the PharmaSim Switch environment,scenario,,pharmacy,nonrandomized_comparative,Codex source-check reviewer Scopus increment,2026-08-16T22:16:00Z,https://doi.org/10.1145/3785022.3785105,https://openalex.org/W7154420974
f5e8d39c518465a0d255,SIVF-51919082d5bef72d488a7542,10.1007/s40670-025-02342-7,2025,2025-02-27,false,,,1bfd6752fde48a89f5a54f1275b39931762ec264abc1d14e563d841c245c18d3,b0bc55346a5aa8b4998e83262240538aca8d3944117bda335725fb3f561bf2d4,,,,GPT-3.5,"Medical faculty could consider integrating ChatGPT into teaching, such as through a flipped classroom approach, to guide students in its use as ChatGPT continues to gain attention.",virtual_patient,communication,medicine;cardiology,observational,Codex model extraction reviewer C,2026-08-14T21:29:08Z,https://doi.org/10.1007/s40670-025-02342-7,https://europepmc.org/articles/PMC12228861?pdf=render
