section,measure,category,count,denominator,percent,value,value_text,unit,denominator_definition,response_type,work_ids,note
Phrase co-occurrence,Same-work phrase pair,objective structured clinical examination + medical or health-professions education,38,485,7.8,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,03345c1deb2aad29820e;0a25081e59bfa2406a89;0c75f057197182777687;1c5402a057ba8f451244;243562012607f7033171;27940ac9615817e019e3;296fc2ba93325a6b3ed0;302dee907e926e18ddba;31f58d5793ca1ef590ea;34ea437817489bccb36b;44090e715310ee158f37;4b7753ecc7bff0d54289;4f796e0ce90dce8d4da8;548ca816901c7761f0bf;55c688efa556cdf3a77e;594d7ce86781a2e8398f;5aeb6b891099b95aa832;67e2860b474712736027;68306d2649f0e34ccfa7;6ab002878664147423a1;86d7e55b4cfd49b202f0;8ce5650fcd50af3976ab;8fa1ae6b843e2388520d;91738aa3fb8146efb96d;94dc4442e5bc1f047433;9b5ff9099d241db5f86a;9d0e015a74d4a026b092;aea68236a77645892d74;b216d2e3bbb753147fd2;b3e39792f96130f4a0b4;c837d77a482b4e089619;d02cfb250e397dd52db5;d7a2412d7fe5f7bee1e5;da4715a1835405ea02b7;eb8b75c75edacbfa547b;ebc2ea10b1b751d8e58c;ed072d60d05f5e236143;ed80b78f8297d945224d,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,generative artificial intelligence + chatbot or conversational agent,36,485,7.4,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,03345c1deb2aad29820e;0394426a6c4e7afe938e;06baad752a52246f7f43;24ffbec5a9dbce04e0fd;282aa7d3820de53059e9;31f58d5793ca1ef590ea;37bb0c4c182653ebb8f9;416753b67d9e900455c8;43f6ad0fa6f4597d56fc;501d19c3bd3160083e8a;5245cf325337d81e78ff;60653c070afcf8848788;6457c6be7c6ba150ede6;64a85483f87115653128;713e417da7d85579b2d1;73f1b1dee9a19c0ea0af;740cc1ae550411dacecc;79301031755b16db8fe6;8ad0258644c0c312a7d8;a32c2fb665f05ef6086f;abda3007be07a5153c0c;af9edf1f4c2a0c11a5eb;afc8c786ca5b65ba8c74;b2f1db675b2599e354ab;bd2cdf16f21f3814f67d;dec5b56924e40c32e506;e28e63bbe4974bda0026;e2a36443154e9a33aff9;e9d6ceded269a04cde99;eb0a6b505c3ccc9e534d;ed072d60d05f5e236143;eee52e824f1559f7759a;f30eee8f6354bfa06744;fa24b39d9c9c2f6142d6;ff3b7f48f6f586cf90b7;sci_a90d053bc1db526acda9,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,chatbot or conversational agent + medical or health-professions education,35,485,7.2,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,01a746b554d461cb998c;03345c1deb2aad29820e;04b48ce4dda567febfa2;0a25081e59bfa2406a89;0b386fbba1d6908a565d;14e96fc7b4c3181fd39b;18f9eaf414ec69e25aad;31f58d5793ca1ef590ea;328dc44eb7208308940c;37bb0c4c182653ebb8f9;416753b67d9e900455c8;432422a165ddc6a24c2f;43f6ad0fa6f4597d56fc;56dc16bbc7cd98ca993a;582bc7c400fa7acf214f;594824ec9813877abe34;594d7ce86781a2e8398f;5b356113a239c62ba5ac;6457c6be7c6ba150ede6;73cb9769cd2180a04bb0;79301031755b16db8fe6;a32c2fb665f05ef6086f;abda3007be07a5153c0c;af9edf1f4c2a0c11a5eb;b2f1db675b2599e354ab;b4ed643f7430dbf0ccb9;ba402925b430558ae1e0;cfa4cceea1f21315935e;e2a36443154e9a33aff9;eb0a6b505c3ccc9e534d;ed072d60d05f5e236143;fa24b39d9c9c2f6142d6;ff3b7f48f6f586cf90b7;sci_1b84a9e2391f6779175c;sci_42199d910f14a1707aa3,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,generative artificial intelligence + standardized patient,35,485,7.2,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,03345c1deb2aad29820e;0394426a6c4e7afe938e;0835d7fde9c090ca963c;19e84bd61f0782eec51c;1c073acedd6171c3394d;2a63460a75ff944e1d44;2befb2019a25a1ea563f;32b43fcb025a9d77581f;3a87ecbc1ceea37e2382;4fdab8147c5288a598e6;548ca816901c7761f0bf;58483951ebaed609e26a;59ac00c951a84da39213;5aeb6b891099b95aa832;76597dc445d9df2ae743;766fde2e997ea8140bd0;7713a8c3085fddc6419c;7a9ca4d4d16f4705139f;7ab76d429b6539b40243;7bda59402c9478eda64c;7f84c902e862e25dbf2c;81087c9bc5a7366ff084;86f76ce0ac18d03915b2;8ad0258644c0c312a7d8;906c1e2afc9ab8dc6794;98c23d01b9fb23bd43c4;b4fa4675ffa2674da6e1;d3f99e099b9310de57e3;e5814fecd144cc3fe016;eb6afac746ee34d7a37f;f41f37dbb22b9ed8ae7c;f4631b37b9a1fd57d914;f4d7fdee2c3cc083329d;f6df2d018d41c258414a;sci_829c4bcf5b773dba44a2,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,communication skills + assessment or scoring,34,485,7.0,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,03345c1deb2aad29820e;03dcc8a1b078476d19e0;0835d7fde9c090ca963c;0b1e929029c5b43c5beb;12a5244797e0de4599d0;217a1796806e392c3e77;31f58d5793ca1ef590ea;38da855b4155bb083590;3a2d4841832fea8715fe;44090e715310ee158f37;44d09fb5dabfde2e9e31;4f06f0d72a1de087b5c5;4f796e0ce90dce8d4da8;50ac103890932b40242c;5aa2066f4c78fde5a50b;6457c6be7c6ba150ede6;64a85483f87115653128;73cb9769cd2180a04bb0;7ab76d429b6539b40243;86d7e55b4cfd49b202f0;87dd3b9b5e7ef2d3f457;8a18fabf9cf9be3f8a36;8ad0258644c0c312a7d8;8f2528d2ba0e05485210;9053eb63f4358c343310;a9588de788e2402350be;afc8c786ca5b65ba8c74;bad1f4fb855554cb4aba;d885762caf8919afe125;d90096afc3b383fbecb7;dcce0a8cef5543c4fec4;df5127c0b752274d452e;f917e0b66cef158b9df0;sci_a90d053bc1db526acda9,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,large language model + decision-making,33,485,6.8,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,088f42aecd2674d3dbe5;0a56637c161743569cf5;0b1b0febb2293831bcc0;217a1796806e392c3e77;2610ebe5f560db94c888;2877ad2c6a928639280a;34ab5ecef79b768723f6;359e1289e1f098bb36e2;3b0e82db448631888b4c;432422a165ddc6a24c2f;59ac00c951a84da39213;5aa2066f4c78fde5a50b;5d6128771afb1cccb251;5da1c6c1e35204ff7f9d;7442954006aac8fa63fa;758d651bc8d5020199f1;78868accc1f86fb42dce;78b358c1b1f53fdbc100;7d5cb710e5a6901bbaaa;8616afb3ca85007ec9d7;87dd3b9b5e7ef2d3f457;894f08a5035b3a1872d5;9717d5f24495686aabe2;9ba2ceb3ea808e2794a1;c6788113fb3c0b6f7bcf;caf55d1c5f0358791a96;d6b29e9cea0c868cc28e;d977c356ff57ab060fef;de583e684ddd0364a161;ec6081495209898a9c42;f30eee8f6354bfa06744;f917e0b66cef158b9df0;fb4436cacb550c46d347,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,large language model + virtual reality,32,485,6.6,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0394426a6c4e7afe938e;0a2c09d04e10e0478041;166aa3cc368ebd076b91;197361cc9246160f71a5;1c9542cefba3287a5281;217a1796806e392c3e77;30b04ea7e17c283383c8;359e1289e1f098bb36e2;35ffd2cef7df5e4ea7fc;5aa2066f4c78fde5a50b;5da1c6c1e35204ff7f9d;64a85483f87115653128;6d3fca2519e927f795b8;713e417da7d85579b2d1;73cb9769cd2180a04bb0;758d651bc8d5020199f1;7938acbdb4523b82db58;7b19776512fecc94e643;9287cf74b213e44a489d;a4d746b41f7f88ceb127;ae74530d7e9fa7f91f65;b191e9f77e079eab9ed3;b53bf33d223a68f17e8c;b777355095979479280c;ba1df7c86ec2eeb0e945;bed98da775e40e17c44e;c301ce506b01b01e6207;d46506f34cc784478c88;de583e684ddd0364a161;ead3628c23fe3e244e24;f97eadc969f29dc262e7;sci_0deb435b497fb81c6d22,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,virtual patient + simulated patient,32,485,6.6,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,01a746b554d461cb998c;038dc9e15385ce662149;0de698b6ef36192c9365;0fe5747ae7b23830be21;20e73ed62a3078e6a9b4;282aa7d3820de53059e9;34ea437817489bccb36b;35ffd2cef7df5e4ea7fc;432422a165ddc6a24c2f;4f06f0d72a1de087b5c5;4f796e0ce90dce8d4da8;50ac103890932b40242c;58483951ebaed609e26a;59ac00c951a84da39213;73cb9769cd2180a04bb0;7938acbdb4523b82db58;8db4130844dc8d367d1f;907d492e03a26ae110b8;98c23d01b9fb23bd43c4;9d0e015a74d4a026b092;af881e87f70fad542887;afc8c786ca5b65ba8c74;b3a8d73bf08119c4ce68;bd2cdf16f21f3814f67d;d977c356ff57ab060fef;da8839d00c24db7f6ad6;df5127c0b752274d452e;e2a36443154e9a33aff9;ea35181a48e801132195;f5e8d39c518465a0d255;fd0c4ec164cda596074b;sci_0deb435b497fb81c6d22,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,virtual patient + virtual reality,32,485,6.6,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0394426a6c4e7afe938e;0a2c09d04e10e0478041;0aad164402f8e4deea3b;166aa3cc368ebd076b91;1c9542cefba3287a5281;217a1796806e392c3e77;25f6a5df250f3ed0360b;30b04ea7e17c283383c8;319d5b791f54df181b23;35ffd2cef7df5e4ea7fc;3adc77e0b0502fcefcc3;401238697481e3dbe32e;5245cf325337d81e78ff;5da1c6c1e35204ff7f9d;64a85483f87115653128;713e417da7d85579b2d1;73cb9769cd2180a04bb0;758d651bc8d5020199f1;7938acbdb4523b82db58;7b19776512fecc94e643;8db4130844dc8d367d1f;a4d746b41f7f88ceb127;b191e9f77e079eab9ed3;c4f5fe90704c2aa68c75;d46506f34cc784478c88;de583e684ddd0364a161;e73b99fafd0009a6e927;f97eadc969f29dc262e7;fa24b39d9c9c2f6142d6;sci_0deb435b497fb81c6d22;sci_aea73a0d6d3e592a48a0;sci_f2cc5417df9af41a5165,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,generative artificial intelligence + virtual reality,31,485,6.4,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0394426a6c4e7afe938e;0b1e929029c5b43c5beb;1557e783fc8af1e8fdd6;25f6a5df250f3ed0360b;319d5b791f54df181b23;32c1dcd0212f833ee125;3adc77e0b0502fcefcc3;3cc4d65478e63af8ab6e;3e3d7476a0d0198a12a3;401238697481e3dbe32e;416753b67d9e900455c8;437f09a0c472e4ba343e;5245cf325337d81e78ff;64a85483f87115653128;713e417da7d85579b2d1;72f2fcd3a833c8b6e39e;7a5ffafc98c031b3684e;7ab76d429b6539b40243;8db4130844dc8d367d1f;8f2528d2ba0e05485210;906c1e2afc9ab8dc6794;b36e071a220a2c96e7c2;c4f5fe90704c2aa68c75;e3ee954b5290b4f74f0b;ead3628c23fe3e244e24;eb664530dc232a9e1750;ed38fd3a7de3cb77f8a6;fa24b39d9c9c2f6142d6;sci_0f0b074ee785f63a5645;sci_829c4bcf5b773dba44a2;sci_a09f51bed9668b4f7e21,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,large language model + role-play,31,485,6.4,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,01a746b554d461cb998c;03e1a6632b830e0512c9;04b48ce4dda567febfa2;0835d7fde9c090ca963c;1158803af3fb0ab9c072;1c073acedd6171c3394d;243562012607f7033171;282aa7d3820de53059e9;2877ad2c6a928639280a;3a2d4841832fea8715fe;415ba4f99eeb473a50c2;4252b0b43599d37a154a;432422a165ddc6a24c2f;4dcbdf4bf0f5a9a6c8c8;54972cda535948a803e8;594824ec9813877abe34;64a85483f87115653128;76597dc445d9df2ae743;81087c9bc5a7366ff084;81e99943a71c35f1b5e2;8fce68134f06065fdd4a;b4fa4675ffa2674da6e1;ba402925b430558ae1e0;bc5dd5d7b1ad1b4d21e4;d90096afc3b383fbecb7;eb0a6b505c3ccc9e534d;ed072d60d05f5e236143;ed23e4c8ee00516d2110;fcd1902a5e565b2d2fcc;sci_6140618886946efd3455;sci_93a452609f10d60e9d33,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,medical or health-professions education + decision-making,31,485,6.4,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,088f42aecd2674d3dbe5;0a56637c161743569cf5;180163049fadb98a0ef8;1b913a0ed3ab13c6f644;359e1289e1f098bb36e2;37bb0c4c182653ebb8f9;3b0e82db448631888b4c;432422a165ddc6a24c2f;43f6ad0fa6f4597d56fc;47160b043b610b447eca;59ac00c951a84da39213;5d6128771afb1cccb251;6fb769efa53620e383b7;7442954006aac8fa63fa;766fde2e997ea8140bd0;78b358c1b1f53fdbc100;7acd89712f3fc0bb4cb7;87dd3b9b5e7ef2d3f457;9ba2ceb3ea808e2794a1;a2883a095e505041a802;b3e39792f96130f4a0b4;b4ed643f7430dbf0ccb9;bda47b5b58b47ca77285;cb97375c66ea36d11d94;d6b29e9cea0c868cc28e;d977c356ff57ab060fef;de583e684ddd0364a161;eb6ba637fab26b824344;f41f37dbb22b9ed8ae7c;fb4436cacb550c46d347;sci_d54eaf2ee85c6160a060,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,standardized patient + communication skills,31,485,6.4,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,03345c1deb2aad29820e;0394426a6c4e7afe938e;0835d7fde9c090ca963c;14e96fc7b4c3181fd39b;18f9eaf414ec69e25aad;1c073acedd6171c3394d;24c93ac0955292251f20;327767a02786d8ff7a19;35ffd2cef7df5e4ea7fc;3a2d4841832fea8715fe;3a87ecbc1ceea37e2382;58483951ebaed609e26a;76a6c8049ee4223224f6;7ab76d429b6539b40243;81087c9bc5a7366ff084;86d7e55b4cfd49b202f0;86f76ce0ac18d03915b2;87dd3b9b5e7ef2d3f457;8ad0258644c0c312a7d8;9717d5f24495686aabe2;98c23d01b9fb23bd43c4;9b8b66d55c35b17e843c;b191e9f77e079eab9ed3;d0ead936020ec24f78a7;d90096afc3b383fbecb7;da920e8320da57a1954a;e4987ba5c8f46735e9ff;f4d7fdee2c3cc083329d;f74b171e97e291bab8d3;f917e0b66cef158b9df0;fd1a9c7f0b28a609f8af,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,large language model + objective structured clinical examination,29,485,6.0,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,03345c1deb2aad29820e;243562012607f7033171;296fc2ba93325a6b3ed0;302dee907e926e18ddba;34ea437817489bccb36b;425ec6ee2ca714b7434a;44090e715310ee158f37;548ca816901c7761f0bf;55c688efa556cdf3a77e;594d7ce86781a2e8398f;5aeb6b891099b95aa832;67e2860b474712736027;7938acbdb4523b82db58;7f98755e27ed54f044ae;8ce5650fcd50af3976ab;8fa1ae6b843e2388520d;91738aa3fb8146efb96d;9d0e015a74d4a026b092;b3a8d73bf08119c4ce68;b4fa4675ffa2674da6e1;bed98da775e40e17c44e;c837d77a482b4e089619;d02cfb250e397dd52db5;d7a2412d7fe5f7bee1e5;da4715a1835405ea02b7;eb8b75c75edacbfa547b;ed072d60d05f5e236143;ed80b78f8297d945224d;f1b256cdccd6208d0cc8,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,simulated patient + communication skills,29,485,6.0,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,00dc13a955ae4496d4ca;01a746b554d461cb998c;0b386fbba1d6908a565d;0de698b6ef36192c9365;14e96fc7b4c3181fd39b;1c5402a057ba8f451244;24c93ac0955292251f20;35ffd2cef7df5e4ea7fc;37bb0c4c182653ebb8f9;4f06f0d72a1de087b5c5;4f796e0ce90dce8d4da8;50ac103890932b40242c;58483951ebaed609e26a;594d7ce86781a2e8398f;668b98624eeda1089d99;73cb9769cd2180a04bb0;86d7e55b4cfd49b202f0;8db4130844dc8d367d1f;8fa1ae6b843e2388520d;98c23d01b9fb23bd43c4;afc8c786ca5b65ba8c74;b3a8d73bf08119c4ce68;ba402925b430558ae1e0;bd2cdf16f21f3814f67d;dcce0a8cef5543c4fec4;df5127c0b752274d452e;e4987ba5c8f46735e9ff;ed072d60d05f5e236143;f4d7fdee2c3cc083329d,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,generative artificial intelligence + decision-making,27,485,5.6,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,24ffbec5a9dbce04e0fd;2610ebe5f560db94c888;37bb0c4c182653ebb8f9;43f6ad0fa6f4597d56fc;47160b043b610b447eca;50e4613efeaaadc861f8;592d3957693502aad933;598901438bbefd691625;59ac00c951a84da39213;64caff9ef7b3adaafe2d;766fde2e997ea8140bd0;78868accc1f86fb42dce;78b358c1b1f53fdbc100;7ab76d429b6539b40243;7acd89712f3fc0bb4cb7;7d5cb710e5a6901bbaaa;98459bc57c099322761c;a2883a095e505041a802;bda47b5b58b47ca77285;c13d5a010789f6f44c11;cb97375c66ea36d11d94;e9d6ceded269a04cde99;ea8e0a7c38a125bf8f1d;eb6ba637fab26b824344;ec6081495209898a9c42;f30eee8f6354bfa06744;f41f37dbb22b9ed8ae7c,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,generative artificial intelligence + simulated patient,27,485,5.6,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,00dc13a955ae4496d4ca;08cc34de5385d0bd76a6;282aa7d3820de53059e9;37bb0c4c182653ebb8f9;4f06f0d72a1de087b5c5;4f796e0ce90dce8d4da8;548ca816901c7761f0bf;58483951ebaed609e26a;59ac00c951a84da39213;6d85b580a0562cc121d4;71a491a468f6c4c71249;766d498375e7ceff4c70;8db4130844dc8d367d1f;98c23d01b9fb23bd43c4;a32c2fb665f05ef6086f;af881e87f70fad542887;afc8c786ca5b65ba8c74;bd2cdf16f21f3814f67d;da8839d00c24db7f6ad6;dcce0a8cef5543c4fec4;df5127c0b752274d452e;e2a36443154e9a33aff9;ed072d60d05f5e236143;f41f37dbb22b9ed8ae7c;f4631b37b9a1fd57d914;f4d7fdee2c3cc083329d;fd0c4ec164cda596074b,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,communication skills + clinical reasoning,26,485,5.4,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,03345c1deb2aad29820e;0394426a6c4e7afe938e;1b913a0ed3ab13c6f644;217a1796806e392c3e77;3592795dfee0e066000a;35ffd2cef7df5e4ea7fc;38da855b4155bb083590;44d09fb5dabfde2e9e31;50ac103890932b40242c;592d3957693502aad933;594d7ce86781a2e8398f;6457c6be7c6ba150ede6;668b98624eeda1089d99;73cb9769cd2180a04bb0;7ab76d429b6539b40243;86d7e55b4cfd49b202f0;86f76ce0ac18d03915b2;8db4130844dc8d367d1f;9053eb63f4358c343310;b3a8d73bf08119c4ce68;d0ead936020ec24f78a7;eb6ba637fab26b824344;ed072d60d05f5e236143;f917e0b66cef158b9df0;ff3b7f48f6f586cf90b7;sci_333316fb42bc0b910010,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,generative artificial intelligence + role-play,26,485,5.4,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,06baad752a52246f7f43;0835d7fde9c090ca963c;12a5244797e0de4599d0;1c073acedd6171c3394d;243562012607f7033171;24ffbec5a9dbce04e0fd;282aa7d3820de53059e9;4252b0b43599d37a154a;45e7ea1fbbde53125fd7;614d439112e6f1ccea50;64a85483f87115653128;73f1b1dee9a19c0ea0af;740cc1ae550411dacecc;76597dc445d9df2ae743;7a9ca4d4d16f4705139f;81087c9bc5a7366ff084;906c1e2afc9ab8dc6794;a9588de788e2402350be;af9edf1f4c2a0c11a5eb;b4fa4675ffa2674da6e1;df5127c0b752274d452e;eb0a6b505c3ccc9e534d;ed072d60d05f5e236143;fa24b39d9c9c2f6142d6;ffe994fbb4a27b100f16;sci_a8f02e0b2a448efff5e6,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,role-play + medical or health-professions education,26,485,5.4,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,01a746b554d461cb998c;04b48ce4dda567febfa2;1158803af3fb0ab9c072;1b087547ad0e2e8a3fa3;1c073acedd6171c3394d;243562012607f7033171;328dc44eb7208308940c;3a2d4841832fea8715fe;415ba4f99eeb473a50c2;4252b0b43599d37a154a;432422a165ddc6a24c2f;594824ec9813877abe34;668b98624eeda1089d99;76597dc445d9df2ae743;7a9ca4d4d16f4705139f;81087c9bc5a7366ff084;81e99943a71c35f1b5e2;a9588de788e2402350be;af9edf1f4c2a0c11a5eb;b3e39792f96130f4a0b4;ba402925b430558ae1e0;d90096afc3b383fbecb7;df5127c0b752274d452e;eb0a6b505c3ccc9e534d;ed072d60d05f5e236143;fa24b39d9c9c2f6142d6,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,simulated patient + assessment or scoring,26,485,5.4,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0a25081e59bfa2406a89;240393927e83854aac9b;282aa7d3820de53059e9;296fc2ba93325a6b3ed0;4823a4ac11c66c68a7d4;4f06f0d72a1de087b5c5;4f796e0ce90dce8d4da8;50ac103890932b40242c;54972cda535948a803e8;60f8f44c77f909f61dc3;63c69a200d415bc42d9b;6d85b580a0562cc121d4;73cb9769cd2180a04bb0;7571d4d2871565bc5c1c;8094cb5448e9c4e2f371;86d7e55b4cfd49b202f0;9ba2ceb3ea808e2794a1;9d0e015a74d4a026b092;afc8c786ca5b65ba8c74;da8839d00c24db7f6ad6;dcce0a8cef5543c4fec4;df5127c0b752274d452e;ea35181a48e801132195;f41f37dbb22b9ed8ae7c;f4631b37b9a1fd57d914;fd0c4ec164cda596074b,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,chatbot or conversational agent + communication skills,25,485,5.2,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,01a746b554d461cb998c;03345c1deb2aad29820e;0394426a6c4e7afe938e;06baad752a52246f7f43;0b386fbba1d6908a565d;14e96fc7b4c3181fd39b;18f9eaf414ec69e25aad;31f58d5793ca1ef590ea;37bb0c4c182653ebb8f9;594d7ce86781a2e8398f;5b356113a239c62ba5ac;5b529e4bc562ac2c093e;6457c6be7c6ba150ede6;64a85483f87115653128;73cb9769cd2180a04bb0;8ad0258644c0c312a7d8;af9edf1f4c2a0c11a5eb;afc8c786ca5b65ba8c74;b3a8d73bf08119c4ce68;ba402925b430558ae1e0;bd2cdf16f21f3814f67d;e4987ba5c8f46735e9ff;ed072d60d05f5e236143;ff3b7f48f6f586cf90b7;sci_a90d053bc1db526acda9,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,chatbot or conversational agent + simulated patient,25,485,5.2,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,01a746b554d461cb998c;04b48ce4dda567febfa2;0a25081e59bfa2406a89;0b386fbba1d6908a565d;14e96fc7b4c3181fd39b;282aa7d3820de53059e9;37bb0c4c182653ebb8f9;432422a165ddc6a24c2f;54972cda535948a803e8;594d7ce86781a2e8398f;63c69a200d415bc42d9b;73cb9769cd2180a04bb0;7571d4d2871565bc5c1c;a32c2fb665f05ef6086f;afc8c786ca5b65ba8c74;b3a8d73bf08119c4ce68;ba402925b430558ae1e0;bd2cdf16f21f3814f67d;cfa4cceea1f21315935e;e2272dd53f2ee764e3a8;e2a36443154e9a33aff9;e4987ba5c8f46735e9ff;ea35181a48e801132195;ed072d60d05f5e236143;fcd1902a5e565b2d2fcc,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,generative artificial intelligence + objective structured clinical examination,24,485,4.9,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,03345c1deb2aad29820e;0c75f057197182777687;11f31f18ad70545cab85;243562012607f7033171;31f58d5793ca1ef590ea;4b7753ecc7bff0d54289;4f796e0ce90dce8d4da8;4fdab8147c5288a598e6;548ca816901c7761f0bf;55c688efa556cdf3a77e;5aeb6b891099b95aa832;5e9d52b66e4686a38781;68306d2649f0e34ccfa7;7713a8c3085fddc6419c;aea68236a77645892d74;b216d2e3bbb753147fd2;b4fa4675ffa2674da6e1;d02cfb250e397dd52db5;dcce0a8cef5543c4fec4;eb664530dc232a9e1750;eb8b75c75edacbfa547b;ed072d60d05f5e236143;ef046f239f256df5f180;ffe994fbb4a27b100f16,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,large language model + empathy,24,485,4.9,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,0de698b6ef36192c9365;1c9542cefba3287a5281;217a1796806e392c3e77;2a63460a75ff944e1d44;302dee907e926e18ddba;35ffd2cef7df5e4ea7fc;4252b0b43599d37a154a;5d6128771afb1cccb251;654de90417901825feeb;72c30900482428bf1e49;758d651bc8d5020199f1;76597dc445d9df2ae743;7d5cb710e5a6901bbaaa;8094cb5448e9c4e2f371;86f76ce0ac18d03915b2;87dd3b9b5e7ef2d3f457;adc1485c258278b24c4e;b191e9f77e079eab9ed3;c98aa2499bea62fd3f2a;db80308782a219cbea0e;eb6afac746ee34d7a37f;f917e0b66cef158b9df0;sci_479872e4f60f538cbd03;sci_93a452609f10d60e9d33,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,chatbot or conversational agent + assessment or scoring,23,485,4.7,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,03345c1deb2aad29820e;0a25081e59bfa2406a89;24ffbec5a9dbce04e0fd;282aa7d3820de53059e9;31f58d5793ca1ef590ea;4781da10664bc6a33ebc;501d19c3bd3160083e8a;54972cda535948a803e8;582bc7c400fa7acf214f;63c69a200d415bc42d9b;6457c6be7c6ba150ede6;64a85483f87115653128;64d8153970a657aa23b0;73cb9769cd2180a04bb0;740cc1ae550411dacecc;7571d4d2871565bc5c1c;8ad0258644c0c312a7d8;afc8c786ca5b65ba8c74;df4adbef2a265890959e;ea35181a48e801132195;eee52e824f1559f7759a;f68a92632e9b465b9cd8;sci_a90d053bc1db526acda9,Descriptive same-work co-occurrence only.
Phrase co-occurrence,Same-work phrase pair,chatbot or conversational agent + virtual patient,23,485,4.7,,,canonical works,all canonical works,multiple response pair; minimum pair count 3,01a746b554d461cb998c;0394426a6c4e7afe938e;0aad164402f8e4deea3b;282aa7d3820de53059e9;30b04ea7e17c283383c8;31f58d5793ca1ef590ea;432422a165ddc6a24c2f;5245cf325337d81e78ff;594824ec9813877abe34;5b356113a239c62ba5ac;64a85483f87115653128;713e417da7d85579b2d1;73cb9769cd2180a04bb0;8ad0258644c0c312a7d8;afc8c786ca5b65ba8c74;b2f1db675b2599e354ab;b3a8d73bf08119c4ce68;bd2cdf16f21f3814f67d;e2a36443154e9a33aff9;ea35181a48e801132195;eb0a6b505c3ccc9e534d;fa24b39d9c9c2f6142d6;ff3b7f48f6f586cf90b7,Descriptive same-work co-occurrence only.
